text,polarity
its giving spring #lululemontag #lululemontags #lululemontagcollection #lululemontagsaver #lululemonootd #fitcheck #ootd #lululemonfitcheck #lululemonscuba #lululemonalign #lululemonallyourstee   #lululemoncreator #lululemonnewreleases #lululemonnewarrivals #lululemonnewdrop #lululemonnewcolors #lululemonnewarrival #lululemonnewrelease #lululemonnewreleaseday  #beltbag #beltbags #beltbagcollection #beltbagextendedstrap #bagcollection #beltbagoutfit #beltbagchallenge #beltbagsnowtrending #beltbagtour #beltbagextenderstrap #viralbeltbag #lululemon #lulu #thesweatlife #lululemonhaul #lululemonaddict #lululemoninfluencer #lululemonhack #lululemoncheck #lululemoncollective #lululemonnewreleases #lululemonnewdrop #lululemonnewcolors #lululemonbeltbagoutfit #everywherebeltbag #lululemontok #fyp #foryou #foryoupage #viral #viralvideo #trending #fypシ #foryoupageofficiall #influencer #contentcreator ,1.0
@ZARA is officially our toxic ex. havent shopped there in over a year but now im straight up boycotting them dor this “apology” # #zaraatelier #zaracampaign #boycottzara #greenscreen ,-1.0
#greenscreen #parati #foryou #foryoupage #shein #comentariosshein #chiste  #memes,0.0
Check @ralphlauren’s newest drop and how I wear my favorite pieces #RalphLauren #PoloRalphLauren #ad @andreswilley @dixiedamelio @lani.baker,1.0
doesn't get much more real than this  #real #primark #relatable #fypシ  #banter #primarkuk #funny #shoppingmemes #memes ,0.0
Why show off that you contribute to massive overconsumption and fast fashion?  #fastfashion #boycottshein #overconsumption #climatechange,-1.0
Facw reveal!! ️️ #fyp #preppy #drunkelephant #lululemon #skincare #preppylifestyle #preppyfacereveal #facereveal ,0.0
"Replying to @angie! so good, not sponsored. #uniqlo #bra #skims #bralette #seamless",1.0
Uniqlo U by- Christophe Lemaire #uniqlo #fallfashion #mensfashiontips #menswear #mensfashion #fashioninspo #styleinspo #greenscreen ,0.0
$500 shein haul #shein #haul #fyp,0.0
fall fashion>> #haul #oldmoney #pinterest #gossipgirl #ralphlauren ,1.0
build an outfit with me  #ootd #buildanoutfit #buildanoutfitwithme #miniskirt #bolerosweater #heavenmarcjacobs #platforms #platformsneakers #uniqlo #uniqlobag ,0.0
"Moral of the story is……. I like Primark for badic bits like socks etc but I certainly cant fill a basket, unless i start line dancing at a rave with them boots and hat  #honestreview #bargains #shopping #primarkfail #fyp #over50club #summertime #fypシ #keepingitreal #bargainshopper #britishsummer #icantcopewiththis ",0.0
New pattern ribbed crop tops and shorts ☀️#primark #primarkcardiff #primarknewin #primarktrending #primarkcroptopjes #primarkpyjamas #croptop #pyjama #galentinesday #fyp #foryou ,0.0
No more Zara #nomorezara #boycottzara #shakeellashari #muslim #quran #syria #congo #foryou ,-1.0
once i almost bought jeans online then tried them on in person and they fit sooooo badly vc - @  #fyp #foryou #online #shopping #onlineshopping #onlineshops #shops #shop #clothes #candles #perfume #shoes #shein #badshein #princesspolly #prettylittlething #sunseteuphoria #advice #advicetiktok,-1.0
Sunday Reset ✨ #sunday #sundayreset #miia #miiabaldev #pjs #plt #prettylittlething #bonnetqueen #soldejaniero #soapandglory #moisturizer #bodyspray #skincare #skintok #beautyfridge #primark #theoriginals #pixi #nipandfab #boots #eyegel #drunkelephant #drunkelephantskincare #byoma #byomaskincare #lush #starface #lipscrub #laneige #plouise #lipoil #fy #fyp #foryou #foryoupage #fypシ #fypage #fypシ゚viral #viral #viralvideo #viraltiktok ,1.0
the primark fluffy leggings on!!! not see thru and look like normal leggings! comfiest EVER #primark #winter #christmas #ootd,1.0
tag your other half #stockholmstyle #streetwear #trending #outfits #itgirl #ralphlauren #stussy #cleangirl #navyblue #cartier ,0.0
the way i stood there for 20 min trying to decide .. gotta collect ‘em all #uniqlo #totebag #totebags #newyorkcity #nyc #uniqlototebag,1.0
so are shein-shoppers with disposable incone using the existence of low-income consumers as an alibi to keep buying from shein?  #shein #sheinhaul #sheinsale #fastfashion #boycottshein ,-1.0
SHEIN HAULLLL pt. 1 #shein #haul ,1.0
This is the last part so if yours isnt here check the others #fyp #foryou #fypシ #foryoupage #viral #blowup #goviral #yourstylebasedoffyourbirthday #yourstyle #birthday #oceangirl #vanillagirl #caramelgirl #christmas #cozy #lululemon #stargirl #coquette #pinterestgirl #part8 #lastpart ,1.0
"1 E 55th St, New York, NY 10022 #fypage #fppppppppppppppppppppppp #ny #bestofny #newyork #gem #newyorkcity #polo #ralphlauren #thepolobar #poloaesthetic #polobar #nyc #oldmoney #horses #burger #burgersofnyc #newyorkcheck #hiddengem #nycfood #nycrestaurants #poloralphlauren #aesthetic #aestheticrestaurant #classyrestaurant #classy #newyorkfinds #wheretogoinnyc #food #foodie #viral #vibes #foryou #fypny #fypnyc #newyorkkk #trending #love #polobarnyc #ralphlaurenaesthetic #ralphlaurenpolo #nycfoodie #restaurantsinnewyork #restaurantsinnyc #newyorkeats #eats #burgers #vintagevibes #oldmoneyaesthetic ",0.0
Affordable good quality basics #uniqlo #basics #capsulewardrobe #lookgoodonabudget ,1.0
I love primark  #primark #primarkhaul ,1.0
my friend got the last one in stock  #zara #hellokitty #zarahellokitty #sanrio #perfume #unboxing ,1.0
p.1  also a PINK MACBOOK are you kidding me  (super grateful) #fyp #foryou #birthdayhaul #haul #sweet16 #viral #lululemon #dior #beautytok #rhode ,1.0
"Zara, come on what are you doing #zara #zaraspring2023 #zarafail #zaraviral #viralzara #zarahaul2023 #zarahaul ",-1.0
except most ppl will have the tasman slippers i couldnt find anywhere  #fyp #foryoupage #trending #uggs #preppy #lululemon #scuba #lululemonscuba #viral #school #xyzbca ,0.0
anyways #fyp #shein #lol #funny #foryou,0.0
i just want some AIRism tees #greenscreen #uniqlo #uniqlocanada #toronto #filo,1.0
When I tell y’all I am devastated!! #shein #shirt #fyp #sheinfail #pleasehelp #helpmeplease,-1.0
They’re not even trying atp #shein #photoshopfail #sheinfail #sheinfails #sheinfashionweek #fastfashion #fashiontiktok #fashionfails #outfitinspo #fyp #trending #greenscreenvideo #greenscreen ,-1.0
If logos were honest part 11 | SHEIN #adobe #graphicdesign #illustrator #adobeillustrator #graphicdesigntiktok #shein #screammovie ,0.0
Brb running to store  #primark #monstersinc,1.0
set from @prettylittlething #classofplt #prettylittlething ,0.0
I’m in love #newin #zara ,1.0
She doesn’t know  Follow for More #ralphlauren #outfitoftheday #dripcheck #outfitsoftheweek #OOTD ,0.0
PLT came through #plt #prettylittlething #fyp,0.0
Can’t go wrong with #PoloRalphLauren. Check out @ralphlauren  to see more! #RalphLauren #ad,1.0
ONLY £13 AND POCKETS TOO LORDDDD #hellokitty #primark #hellokittylover # #fypシ ,1.0
..  #fyp #foryoupage #viral #4phaa #real #relatable #makemefamous #makemeviral #blowthisup #xuhuong #xzyabc #xcyzba #xyzbca #yzxcba #yxzcba #zyxcba #zcbxya #zyxcba #talkingstage #stage #ex #staring #goldgirl #amsterdam #ralphlauren #obsessed #boy #him #bestfriend #1528 ,0.0
"✨half zipper full line up✨ available this week, from size S-XL, drop on our ig story, follow our tiktok & ig for more  #halfzipper #outfitideas #thrift #polorl #uniqlo",1.0
back at pegula! recorded by @eema  #figureskating #pennstate #psu #iceskating #flexible #biellmannspin #edeaskates #lululemon #collegiateathlete #collegiateskating #studentathlete #fyp #edeapianos #psufigureskating ,0.0
zara a/w haul #zara #haul #foryou,0.0
Shein Fall haul  #shein #clothinghaul #fallfashion #fallhaul #sheinhaul,0.0
120$ for some leggings #CozyAtHome #lululemon #boston #massachusetts #massachusettscheck #bostonguy  #massachusettsdad #bostonaccent,-1.0
obviously saved the worst for last #whatiorderedversuswhatigot #zarafail #zarafashion2020,-1.0
"The whole campaign make me sick, thanks for showing your identity   #boycottzara ",-1.0
I could've done 10 #Uniqlo looks but stuck to 5! Want a part 2? they literally have the best basics! #MadeForAll #LifeWear,0.0
If ur triggered this is probably about you  #nikepros #nike #fyp #foryou #primark #primarkset #outfit ,0.0
So Litttt  Follow for More #ralphlauren #outfitoftheday #OOTD #dripcheck #outfitsoftheweek ,1.0
my mom didnt believe me when i told her i bought one #lululemon #ootd #foryou ,1.0
The most perfect sets #primark #primarkek #primarkhaul #primarktrending ,1.0
definitely my family’s biggest flex #lululemon #MoodBoost #foryoupage #viral #TheSongOfUs #PlayByPlay,1.0
"The joutfit, if you will #jeans #denim #fyp #funny #memes #joots #cursedimages #cursedtiktoks #jeansoutfit #shein ",0.0
"imo uniqlo did a bit better with the ghibli collab this time than prior, yass  #studioghibli #ghibli #anime #ponyo #spiritedaway #totoro #uniqlo ",1.0
Shein Teacher Haul #msganschow #TeachersofTikTok #teacherfashion #shein #fypシ #greenscreen #InTheHeightsChallenge,0.0
I’m in a toxic relationship with @ZARA #shoppingaddict #zarafail #qualitycontrol #rantoftheday ,-1.0
tag who u see  #fyp #prettylittlething #plt ,0.0
ZARA SALE FAIL ‍♀️ Items i’ll be sending back ✨ #zarasalehaul #midsizefashion #zarasale #zarahaul #zaratryon #fyp #petitetryon #midsizetiktok #zarafail #clothinghaulfail,-1.0
ZARA fail! It looked so cute online. #leatherjacketoutfit #zarafail #zara #leatherjacket #zarahaul ,-1.0
#greenscreen 3 Bridge Brands that Will Transform Your Wardrobe Easily! Starting with Uniqlo! ✅#uniqlo #bridgebrands  #womensfashion #millenialstyle #womenover30 #afforablefashion #wardrobeessential #styleguide #fyp #trending #effectivewardrobe #fashiontiktok2024 #millenialfashion #fashiontipsforwomen ,1.0
#greenscreen IS THIS NORMAL. I NEED ANSWERS. @shein_official #sheinhaul #sheingals #sheinfail #outfitcheck,-1.0
not many fashion brands want older women to represent their brands. so i am super grateful for the brands that sent me these products. @Teva @prettylittlething #womenover40#inclusivebrands#ageism#fashion#diversity#fyp#fashion#trending#teva#prettylittlething#love ,1.0
They just look like somone got in the pool with jeans on #zara #zarajeans #boycottzara #creasedzarajeans ,-1.0
why are we not boycotting shein?? have y’all seen this shit ab the workers writing messages saying help on the tags? i stg if i see one more “500 shein haul” #boycottshein #shein,-1.0
#stitch with @jaeda:) lots of nice work outfits too! Their stuff is pretty modest so it’s good for the office #uniqlo #uniqlooutfit #basicpieces #neutraloutfit #workwear #workoutfit #corporateoutfit #uniqlojapan #japantravel #japanlife #staplepieces ,1.0
So are we all boycotting Shein now? #insidethesheinmachine #boycottshein #shein #DidYouYawn ,-1.0
he’s so cute #ralphlauren #preppyaesthetic #pinkaesthetic #pinktok #ralphlaurenpolo #ralphlaurenbear #unboxing #ralphlaurenstyle #ralphlaurenromance ,1.0
finally posting a try on fail ☠️ #fail #lululemonfail #lululemondressingroom #lululemontryon #lululemonshorts #lululemoncreator #lululemonnewreleases #lululemonnewarrivals #lululemonnewdrop #lululemonnewcolors #lululemonnewarrival #lululemonnewrelease #lululemonnewreleaseday  #beltbag #beltbags #beltbagcollection #beltbagextendedstrap #bagcollection #beltbagoutfit #beltbagchallenge #beltbagsnowtrending #beltbagtour #beltbagextenderstrap #viralbeltbag #lululemon #lulu #thesweatlife #lululemonhaul #lululemonaddict #lululemoninfluencer #lululemonhack #lululemoncheck #lululemoncollective #lululemonnewreleases #lululemonnewdrop #lululemonnewcolors #lululemonbeltbagoutfit #everywherebeltbag #lululemontok #fyp #foryou #foryoupage #viral #viralvideo #trending #fypシ #foryoupageofficiall #influencer #contentcreator ,-1.0
#stitch with @muddlethroughmummy I know I'm not the only one who didn't know about this.. #outlet #zara #shopping,0.0
What sport do uou love to play @lululemon ? #lululemoncreator #lululemon #lululemon #pariya #lululemonoutfits #dancetrend #fyp #viral ,0.0
and then someone bought it within the hour before I could to keep me from making an unnecessary purchase what a kind soul!!! Congratulations to her!!!!!!! #lululemon #definejacket #pinkpeony #pinkdefinejacket #pinkpilatesprincess #pinkaesthetic ,1.0
Zara fail haul :(.                                                        #zara #zarahaul #zarafail #zarahaulfail #fail #outfitideas #haul #fyp,-1.0
manifesting me ✨  #posesforpictures #igcaptions #selflovecaptions #captions #instagramcaptionideas #shortcaptions #posesideas #aestheticsounds #aestheticvideos #outfitinspo #uniqlo #museummoment #museumaesthetic ,1.0
Zara gurl we need to talk….  why are their dresses so short?  #zara #zarafail #zarahaul #fashiontok #fashionhack,-1.0
At the end of the day tho wear what makes you feel good #mensfashiontips #outfitinspo #uniqlo #asos #abercrombie,1.0
navy blue>>> #clemslife #foryou #stockholmstyle #scandinavianstyle #navyblue #blue #stussy #zadigetvoltaire #ralphlauren #dior #nike #longchamp ,1.0
PLT done me dirty  #fyp #scam #plt #prettylittlething #foryoupage #viral #joggers,-1.0
The cutest new in sets ✨#primark #newin,1.0
You’d think this bikini is in the UFC with the way it’s chokin me out #sheinfail,-1.0
"Y'all on this app be hypin' up Zara denim like it's gold, but nah fam, it's a hard pass for me! ‍♀️ I’m not canceling Zara, 'cause they got some dope stuff, just not their jeans! ✌️ Save your coins. Abercrombie is the denim plug!   #zaradenim #zara #zarafail #denimjeans ",-1.0
Think I’m done with Zara shoes  #zarafail #CatOnALeash #shoefail,-1.0
Shein fails! #nails #acrylicnails #shein #nailsartvideos #nailtechcheck #sheinfail #nailtech ,-1.0
Happy Birthday to Me  Outfit  @prettylittlething White Bardot Balloon Sleeve Corset Jumpsuit Shoes @JESSICA RICH  #birthday #jessicarich #prettylittlething #viviennewestwood #dolcegabbana #valentino #rollsroyce,1.0
New favourite jeans @prettylittlething #prettylittlething #plthaul #outfitinspo #cargos,1.0
Someone please help me understand why zara would PRODUCE and SELL this item?! Like whyyyy it was bad the first time. ITS A NOOOO for me. What about you??? #fashiontrends #fashiontrend2023 #zarafail #zara #zarafashion #zarafailed #fashionfails ,-1.0
yeah… #lululemon #fyp #preppy ,0.0
zara Fail xD Forgot the merchandise security#zarafashion #zarafail #zarabag #zarasalehaul,-1.0
Sickened  brb while i go wash them all #primark #penneys #penneyshaul #primarkfail #woodlice #bugs #irish @Primark,-1.0
That’s just how we do it  Follow for More #ralphlauren #outfitoftheday #OOTD #dripcheck #outfitsoftheweek,1.0
Zara didn’t deliver this time #zarafail #zarafails #wearherstyle #zarashopping #zarastores #zaracollection #shoppingfail #fastfashion #fyp #viral,-1.0
oh yeah #fyp  #primark,1.0
best day  thanks mom #haul #hauls #backtoschool #backtoschoolhaul #haulacc #haulaccount #haulaccounts #backtoschoolhauls #schoolhaul #schoolhauls #nightbeforeschool #schoolhacks #lulu#lululemon #lululemonhaul #runner #crosscountry #stockings #grwmroutines #grwmacc #haulacc #haulaccount #haulaccounts #schultuete #backtoschoolclothes #socks #sockhaul #freepeoplemovement #freepeoplemovementhaul ,1.0
Where’s the shimmer Zara?!  #zarashimmeringbodyoil #zarabeauty #saveyourmoney #saveyourcoinsis #fyp #zarafail #beautyregrets ,-1.0
"How we style our @prettylittlething outfits  which do you prefer 1, 2 or 3 ? AD #viral #fyp #outfit #prettylittlething #thelewissisters #xyzbca",0.0
Studio Ghibli x UNIQLO  #studioghibli #uniqlo ,0.0
Alll sorts of wrong!! #zara #onlineshoppingfail #zarafail #denimdress ,-1.0
#foryou #povheath #prettylittlething #mollymae I do love you molly but I’ve just been catfished,-1.0
Can’t believe this  #prettylittlething #plthaul #plt #fashiontiktok #fleas @amberogunsanya ,0.0
more ♡#shein #shein #sheincares #outfit #outfitshein #sheinoutfits #sheinlove #sheinlook #sheintiktok #clothes #clothing #sheintops #tops #outfitideas #sheinfindsforyou,1.0
The new barbie perfume & body oil feom @ZARA is absolutely AMAZING.  #barbie #zara #zaraperfume #barbiegirl #barbiemovie #perfume #perfumetok #perfumes #fragrance #fragrancetok #fragrancereview #fyp #foryoupage #zarahaul #haul #onlineshopping #pink #pinkaesthetic ,1.0
Want to win a $250 PLT voucher?! Make sure your following us and comment below to #WIN ✨ #fashion #prettylittlething,0.0
PART 1 ✨ #foryou #foryourpage #foryoupageofficiall #foryoupage #fyp #fy #shoppinng #shein #hauls,0.0
So yummy @lululemon  #lululemoncreator #lululemon #smoothie #chicago #lululemonexperientialstore #lululemonsmoothie #obsessed ,1.0
now im ✨obsessed✨ #NextLevelDish #fyp #xyzbca #foryou #lululemon #lululemonhaul #lululemonaddict #lululemoneducator #lululemonhack #lululemoncheck #lululemondupe #lululemonemployee #lululemoncreator #lululemoncollection #lululemontok #lululemontiktoks #lululemonnewreleases #lululemonmarkdowns #lululemonmusthaves #lululemongirles #lululemonaligntank ,1.0
I'm mad! ☹️@ZARA  #zarafail #zarafinds #zarasoldout   ,-1.0
@SHEINUS me and gigi are very disappointed that you sent me my package ripped open and missing items! you will unfortunately be having to deal w me in the near future! at least it wasnt a b0mb! xx #shein #sheinflop #sheinscam ,-1.0
